Stock Code,Month,avg_close,total_volume
INPP,2024-04,994.0,312900
SWID,2024-04,72.0,3302700
ASBI,2024-05,906.1111111111111,278800
BEBS,2024-05,50.0,59300
CTBN,2024-05,1645.0,5800
DPNS,2024-05,410.6666666666667,214100
OLIV,2024-05,6.333333333333333,13631000
TBLA,2024-05,609.4444444444445,22740500
MBTO,2024-04,90.2,4497200
REAL,2024-04,5.333333333333333,60094200
TELE,2024-04,17.333333333333332,12511700
CITA,2024-05,2287.777777777778,600
VTNY,2024-05,182.55555555555554,414837400
AGAR,2024-04,93.26666666666667,1164900
BCIP,2024-04,50.0,1632600
EXCL,2024-04,2314.6666666666665,431189900
KMDS,2024-04,485.3333333333333,1219300
KRAS,2024-04,139.0,72205200
HOME,2024-05,50.0,0
IPPE,2024-05,7.888888888888889,84133100
IRRA,2024-05,472.6666666666667,10876100
MBTO,2024-05,86.22222222222223,3035400
MYTX,2024-05,29.333333333333332,75500
SRTG,2024-05,1488.888888888889,114587300
TARA,2024-05,5.888888888888889,6024800
WOOD,2024-05,247.11111111111111,44166800
BKDP,2024-04,50.0,233800
ETWA,2024-04,70.0,0
MARK,2024-04,793.6666666666666,282904800
ATLA,2024-04,234.27272727272728,3490875000
DEWI,2024-05,67.55555555555556,156070700
DRMA,2024-05,907.2222222222222,34578000
INRU,2024-05,450.6666666666667,313700
MAPA,2024-05,843.3333333333334,336603900
MTFN,2024-05,50.0,0
PTPP,2024-05,384.44444444444446,188218200
TLDN,2024-05,450.6666666666667,556400
WTON,2024-05,81.0,42401600
BABP,2024-04,50.0,59895800
DPUM,2024-04,17.4,4923100
IKBI,2024-04,489.73333333333335,904300
MEGA,2024-04,5150.0,518300
PEVE,2024-04,193.93333333333334,35103100
STAA,2024-04,761.3333333333334,74353400
BOGA,2024-05,923.3333333333334,1240100900
KBRI,2024-05,50.0,0
MIDI,2024-05,394.8888888888889,110063100
TNCA,2024-05,165.55555555555554,6671300
UNIC,2024-05,7766.666666666667,47600
CNMA,2024-04,225.2,131091900
HALO,2024-04,50.0,9932500
MLPL,2024-04,50.333333333333336,561507900
MMLP,2024-04,280.0,15445600
NIPS,2024-04,282.0,0
TGRA,2024-04,17.4,9942100
ARKA,2024-05,9.555555555555555,30419400
AYAM,2024-05,106.11111111111111,666952700
BEKS,2024-05,28.555555555555557,245973000
BTPN,2024-05,2430.0,182300
FAPA,2024-05,5300.0,114400
GRPH,2024-05,50.0,147100
INDY,2024-05,1402.2222222222222,42926500
KOTA,2024-05,6.444444444444445,108556200
LTLS,2024-05,1057.2222222222222,520900
MKTR,2024-05,122.11111111111111,4105200
MLPL,2024-05,57.111111111111114,593089700
MSKY,2024-05,64.77777777777777,376401100
NIRO,2024-05,140.88888888888889,2166200
WGSH,2024-05,55.0,935400
WINR,2024-05,11.0,123418100
BUVA,2024-04,55.2,17051000
SBAT,2024-04,1.9333333333333333,65452900
CPRI,2024-05,50.0,0
GWSA,2024-05,132.88888888888889,6480000
IBOS,2024-05,191.66666666666666,226527700
PWON,2024-05,388.22222222222223,483723500
TINS,2024-05,917.2222222222222,416715600
DCII,2024-05,36611.11111111111,2400
AGRS,2024-04,61.666666666666664,31844200
BREN,2024-04,7563.333333333333,540422300
CRSN,2024-04,101.8,3096600
ELIT,2024-04,94.66666666666667,121956300
GRPM,2024-04,43.53333333333333,7329700
KJEN,2024-04,66.13333333333334,68327900
KKGI,2024-04,373.8666666666667,59884100
OASA,2024-04,120.86666666666666,829935200
PURI,2024-04,142.8,31452800
DILD,2024-05,171.55555555555554,128256700
MGRO,2024-05,780.5555555555555,75217200
MMIX,2024-05,54.0,155838600
PADI,2024-05,8.777777777777779,3373500
SAMF,2024-05,692.2222222222222,946400
NOBU,2024-04,743.6666666666666,26682100
SMKL,2024-04,192.66666666666666,1803500
AGRS,2024-05,60.77777777777778,6998600
PIPA,2024-05,50.0,272600
SIPD,2024-05,886.1111111111111,151400
MLPT,2024-05,1398.888888888889,1215300
BBHI,2024-04,1040.6666666666667,7063800
BCIC,2024-04,101.86666666666666,6174500
BEBS,2024-04,50.0,245200
CBMF,2024-04,50.0,0
BCIC,2024-05,96.0,3053300
IGAR,2024-05,452.8888888888889,2540000
LPLI,2024-05,221.33333333333334,901100
MAGP,2024-05,50.0,0
PSDN,2024-05,82.77777777777777,48562200
SRAJ,2024-05,1715.0,0
ASJT,2024-04,115.26666666666667,831000
CLEO,2024-04,879.3333333333334,76860700
FUTR,2024-04,50.0,183000
PGLI,2024-04,131.4,1128700
RELF,2024-04,17.4,33189500
SDMU,2024-04,18.666666666666668,57572100
TYRE,2024-04,124.2,47860900
WIRG,2024-04,95.86666666666666,261262800
BBSI,2024-05,4555.555555555556,42300
DSFI,2024-05,50.0,1614300
KLIN,2024-05,14.666666666666666,1413800
MTMH,2024-05,1161.111111111111,62372200
SOSS,2024-05,465.3333333333333,74000
VICI,2024-05,648.8888888888889,1343700
WAPO,2024-05,123.77777777777777,1751500
BEEF,2024-04,235.86666666666667,19833600
BHIT,2024-04,50.0,1261100
PBSA,2024-04,296.8,20302900
POOL,2024-05,50.0,0
SIMP,2024-05,368.22222222222223,12387000
AVIA,2024-04,535.3333333333334,290079400
INTP,2024-04,8135.0,44812500
ABDA,2024-05,5000.0,0
BELL,2024-05,59.55555555555556,4024500
CLPI,2024-05,1056.6666666666667,2048500
IDEA,2024-05,39.77777777777778,107511600
BUDI,2024-04,276.93333333333334,6819300
BUKA,2024-04,129.8,3582965000
KRYA,2024-04,50.0,2947500
SULI,2024-04,109.73333333333333,9606000
AUTO,2024-05,2005.5555555555557,42360400
CBRE,2024-05,24.444444444444443,21732700
IBST,2024-05,4000.0,100
MCOR,2024-05,68.11111111111111,21680200
MINA,2024-05,14.222222222222221,9255600
SINI,2024-05,827.2222222222222,222400
VAST,2024-05,73.44444444444444,27101200
BRNA,2024-04,808.6666666666666,107200
FASW,2024-04,5500.0,100
GEMS,2024-04,6045.0,1684200
ISAP,2024-04,8.266666666666667,242373400
CASS,2024-05,1081.111111111111,11776700
LMAS,2024-05,50.0,0
MERK,2024-05,4006.6666666666665,710900
ULTJ,2024-05,1924.4444444444443,44817100
VRNA,2024-05,88.11111111111111,2429400
AIMS,2024-04,563.6666666666666,41891600
OBMD,2024-04,260.4,27020000
ULTJ,2024-04,1859.6666666666667,43274700
ANDI,2024-05,5.222222222222222,86436200
BBKP,2024-05,61.55555555555556,702451700
BOLT,2024-05,730.0,1708000
SMCB,2024-05,1322.7777777777778,397000
BTPN,2024-04,2499.3333333333335,713200
ENAK,2024-04,1080.3333333333333,241900
EPMT,2024-04,2343.3333333333335,101600
INCF,2024-04,18.266666666666666,24036400
MASA,2024-04,5361.0,141700
SGRO,2024-04,1997.3333333333333,1440700
WINR,2024-04,17.4,58612100
WOMF,2024-04,394.6666666666667,7551800
AGII,2024-05,1797.7777777777778,3755600
CASH,2024-05,86.22222222222223,10875600
ARII,2024-04,287.8666666666667,3643800
NINE,2024-04,5.4,29022600
TRIO,2024-04,426.0,0
MASB,2024-05,3453.3333333333335,105100
MENN,2024-05,9.555555555555555,14881900
MGLV,2024-05,71.22222222222223,700900
MICE,2024-05,492.55555555555554,254600
POWR,2024-05,674.4444444444445,48059100
RUNS,2024-05,55.77777777777778,514900
CANI,2024-04,35.0,436000
DFAM,2024-04,50.0,41000
IGAR,2024-04,445.46666666666664,649900
IMPC,2024-04,362.93333333333334,176578800
LCGP,2024-04,114.0,0
RAAM,2024-04,430.93333333333334,48620700
BKDP,2024-05,50.0,143400
BLTA,2024-05,19.666666666666668,168999200
POLL,2024-05,133.88888888888889,975800
PTPS,2024-05,135.33333333333334,318369100
PZZA,2024-05,254.66666666666666,789500
ASHA,2024-04,50.0,191000
JKSW,2024-04,60.0,0
KLBF,2024-04,1438.0,404927600
LUCY,2024-04,136.73333333333332,979600
SCNP,2024-04,139.2,566900
SMCB,2024-04,1295.3333333333333,55700
BOSS,2024-05,50.0,0
BRMS,2024-05,147.44444444444446,1009858400
IDPR,2024-05,139.0,4097000
KETR,2024-05,211.33333333333334,801500
KIAS,2024-05,12.333333333333334,3795900
TAMA,2024-05,8.0,153900
LIVE,2024-04,179.46666666666667,475624300
MSIE,2024-04,21.133333333333333,41728800
DLTA,2024-05,3207.777777777778,932000
KAYU,2024-05,18.0,0
MBMA,2024-05,547.2222222222222,492493200
SKRN,2024-05,312.44444444444446,4540800
FITT,2024-05,427.55555555555554,16685900
AWAN,2024-04,315.6,7220700
BSIM,2024-04,950.6666666666666,298700
FAPA,2024-04,5300.0,221100
AEGS,2024-05,46.44444444444444,202719200
BMAS,2024-05,511.77777777777777,292300
PRDA,2024-05,3128.8888888888887,6733700
WIFI,2024-05,159.44444444444446,1789754800
MTDL,2024-04,576.6666666666666,86106600
MTWI,2024-04,78.86666666666666,41099500
VAST,2024-04,75.46666666666667,72613800
ZONE,2024-04,1105.0,1592900
AMFG,2024-05,4847.777777777777,517900
ARKO,2024-05,920.5555555555555,9543300
BEER,2024-05,260.22222222222223,14982300
WMUU,2024-05,12.11111111111111,82456000
CBPE,2024-04,131.26666666666668,20691100
DNAR,2024-04,105.8,8439800
DNET,2024-04,4614.666666666667,348200
FOLK,2024-04,73.26666666666667,30845300
KINO,2024-04,1429.0,1059300
LMAS,2024-04,50.0,0
SONA,2024-04,1909.3333333333333,1100
TAXI,2024-04,17.333333333333332,626400
BBHI,2024-05,956.1111111111111,4755300
CHEM,2024-05,73.55555555555556,101555800
DFAM,2024-05,50.0,49200
ZINC,2024-05,7.777777777777778,235449900
INDY,2024-04,1470.6666666666667,188567200
JPFA,2024-04,1156.0,205418800
KREN,2024-04,17.333333333333332,3021100
MNCN,2024-04,314.26666666666665,1385946300
AGRO,2024-05,251.77777777777777,77100500
HOTL,2024-05,50.0,0
KBLI,2024-05,348.6666666666667,8466900
SAME,2024-05,251.77777777777777,23214600
TSPC,2024-05,2016.6666666666667,24334400
ABDA,2024-04,5000.0,100
BEST,2024-04,119.93333333333334,145923400
JMAS,2024-04,54.86666666666667,9897200
MASB,2024-04,3440.0,24900
PORT,2024-04,720.0,152100
BBYB,2024-05,241.55555555555554,213212400
DEPO,2024-05,377.77777777777777,118200
KONI,2024-05,1047.7777777777778,6600
PTIS,2024-05,276.44444444444446,10257300
SAGE,2024-05,50.0,83900
GAMA,2024-04,18.0,0
JARR,2024-04,310.4,58180000
TIFA,2024-04,421.2,11600
RODA,2024-05,17.444444444444443,971300
SIDO,2024-05,717.7777777777778,264282700
UNIQ,2024-05,442.8888888888889,135523300
CMRY,2024-04,4966.666666666667,35819600
LOPI,2024-04,48.4,6377100
MFIN,2024-04,3182.6666666666665,40422000
SATU,2024-04,151.0,881166500
AISA,2024-05,121.0,44790500
AKRA,2024-05,1643.3333333333333,284116000
IPOL,2024-05,128.88888888888889,213100
RONY,2024-05,228.0,576200
TELE,2024-05,4.666666666666667,51101400
ARKA,2024-04,18.4,77906100
BKSW,2024-04,61.53333333333333,7535800
BNBA,2024-04,630.6666666666666,6220600
GPRA,2024-04,87.0,104883500
KING,2024-04,138.4,11344100
PLAN,2024-04,20.4,1696400
PSKT,2024-04,22.0,24610800
TOSK,2024-04,81.6,3298933200
VOKS,2024-04,181.66666666666666,394200
INAI,2024-05,186.0,311700
LPCK,2024-05,647.2222222222222,6929800
MFMI,2024-05,538.2222222222222,30600
RELF,2024-05,16.11111111111111,26635000
RUIS,2024-05,169.22222222222223,5395900
ASPI,2024-04,154.53333333333333,99630100
AYLS,2024-04,50.0,40400
BPFI,2024-04,378.26666666666665,105600
CAMP,2024-04,395.06666666666666,37500300
GJTL,2024-04,1195.3333333333333,484080900
KEJU,2024-04,1207.3333333333333,2259600
AKPI,2024-05,599.4444444444445,145600
AMAG,2024-05,315.3333333333333,6798500
BAIK,2024-05,78.66666666666667,20237400
CSAP,2024-05,495.77777777777777,196600
KEJU,2024-05,1220.0,1286100
NOBU,2024-05,748.8888888888889,21892200
OILS,2024-05,95.11111111111111,36849700
SAPX,2024-05,803.8888888888889,2247700
VOKS,2024-05,177.77777777777777,206200
BAJA,2024-04,101.93333333333334,108713200
HATM,2024-04,225.2,675754100
SWAT,2024-04,50.0,22700
WAPO,2024-04,116.26666666666667,5979600
BNII,2024-05,229.11111111111111,14064900
CSIS,2024-05,50.0,109000
IOTF,2024-05,112.55555555555556,518544800
TRUK,2024-05,84.44444444444444,1463100
CINT,2024-04,139.06666666666666,4099600
PIPA,2024-04,50.0,144200
SKBM,2024-04,274.4,24400
DSNG,2024-05,673.3333333333334,320399000
GMTD,2024-05,4656.666666666667,100
DKFT,2024-04,103.33333333333333,93699900
LAND,2024-04,11.533333333333333,13783000
CPRO,2024-05,50.0,114997800
LMAX,2024-05,22.555555555555557,28760600
PKPK,2024-05,318.0,1942600
ALDO,2024-04,847.6666666666666,4055700
TRIN,2024-04,122.53333333333333,9308400
ADMG,2024-04,125.13333333333334,5084400
APLI,2024-04,553.6666666666666,551700
ASMI,2024-04,17.866666666666667,3855800
BRIS,2024-04,2588.0,611136400
CTTH,2024-05,14.444444444444445,197100
IKPM,2024-05,244.0,44057700
MSIE,2024-05,20.77777777777778,2274500
PURE,2024-05,51.0,0
APEX,2024-04,163.8,35315700
FREN,2024-04,50.0,229048800
IMAS,2024-04,1383.3333333333333,21150500
KPAL,2024-04,50.0,0
KUAS,2024-04,50.93333333333333,20341500
OLIV,2024-04,5.866666666666666,53476600
AKKU,2024-05,8.88888888888889,9240000
BBRI,2024-05,4746.666666666667,3429909300
FUJI,2024-05,228.66666666666666,527300
NZIA,2024-05,64.0,33197900
TRIO,2024-05,426.0,0
AKKU,2024-04,17.333333333333332,307000
CCSI,2024-04,392.53333333333336,133000
NZIA,2024-04,67.33333333333333,49003500
RMKO,2024-04,203.06666666666666,5097900
SAME,2024-04,258.4,11225500
ACES,2024-05,873.8888888888889,453960400
BJBR,2024-05,997.7777777777778,37551700
KOCI,2024-05,55.888888888888886,7114500
NASA,2024-05,12.666666666666666,1655600
PEGE,2024-05,89.44444444444444,2600500
SFAN,2024-05,1822.7777777777778,1813500
MAMIP,2024-05,600.0,0
DLTA,2024-04,3258.0,923000
EURO,2024-04,195.0,537894500
FAST,2024-04,774.6666666666666,473700
HOMI,2024-04,134.13333333333333,3843100
PNLF,2024-04,294.1333333333333,1610761500
ESSA,2024-05,793.3333333333334,327878900
ICBP,2024-05,10611.111111111111,45273700
MARI,2024-05,50.0,8533000
AMAN,2024-04,104.8,16633400
BHAT,2024-04,428.6666666666667,4786397400
FIMP,2024-04,43.53333333333333,722000
IPTV,2024-04,50.0,54834200
TOTO,2024-04,215.33333333333334,3716600
LFLO,2024-05,50.666666666666664,2087200
LPKR,2024-05,80.77777777777777,758235600
MDKA,2024-05,2677.777777777778,395692000
CRSN,2024-05,99.55555555555556,3323700
INDR,2024-04,3362.0,463000
INKP,2024-04,9588.333333333334,120519900
MAPA,2024-04,941.6666666666666,893032600
GEMS,2024-05,6102.777777777777,916900
SGRO,2024-05,1990.0,440600
GEMA,2024-04,266.8,308000
HBAT,2024-04,36.53333333333333,6392000
HEXA,2024-04,6123.333333333333,6210300
TOOL,2024-04,62.0,34702700
UNIC,2024-04,7866.666666666667,75500
MYOR,2024-05,2354.4444444444443,70472400
BSWD,2024-04,3098.6666666666665,3500
GHON,2024-04,1851.0,176500
INCO,2024-04,4225.333333333333,291369800
MOLI,2024-04,273.3333333333333,7058600
MPMX,2024-04,1011.6666666666666,203598400
MSJA,2024-04,281.3333333333333,215816500
ASJT,2024-05,114.88888888888889,19810000
FUTR,2024-05,50.0,26400
PSGO,2024-05,153.11111111111111,752700
IBST,2024-04,4000.0,1100
MMIX,2024-04,54.4,248186500
NISP,2024-04,1310.3333333333333,148030400
PNBN,2024-04,1104.0,70297900
UNSP,2024-04,74.93333333333334,4519600
VIVA,2024-04,17.333333333333332,17624500
BBTN,2024-05,1262.2222222222222,249608300
GIAA,2024-05,59.888888888888886,75937200
ACST,2024-04,126.4,26253800
ARMY,2024-04,50.0,0
ASRM,2024-04,1541.3333333333333,21400
BPTR,2024-04,65.8,126286100
ENZO,2024-04,35.2,22312800
KOPI,2024-04,358.93333333333334,71000
POLI,2024-04,715.0,172700
PTPP,2024-04,433.3333333333333,361834000
UDNG,2024-04,62.53333333333333,14617800
SILO,2024-05,2544.4444444444443,38239300
SUGI,2024-05,50.0,0
VICO,2024-05,94.66666666666667,1842000
BLTZ,2024-04,1862.3333333333333,34800
ITMG,2024-04,25846.666666666668,29586700
MICE,2024-04,515.6666666666666,874000
PANR,2024-04,397.3333333333333,12642600
SCCO,2024-04,2156.6666666666665,1270200
TALF,2024-04,324.8,638600
CYBR,2024-05,356.0,88308400
GLVA,2024-05,307.3333333333333,135400
HAJJ,2024-05,117.77777777777777,3846000
LMSH,2024-05,404.22222222222223,600
ROTI,2024-05,1102.7777777777778,11832700
UNTR,2024-05,22677.777777777777,51639700
ALII,2024-04,377.73333333333335,170100400
AMMS,2024-04,22.933333333333334,11215800
IFII,2024-04,155.93333333333334,541100
MORA,2024-04,458.93333333333334,3274500
MSTI,2024-04,1448.3333333333333,14570500
NCKL,2024-04,923.0,486516200
OMED,2024-04,197.8,14968800
BOLA,2024-05,96.11111111111111,11637800
CEKA,2024-05,1853.3333333333333,147000
NPGF,2024-05,50.0,622000
SDMU,2024-05,23.444444444444443,6673200
ARKO,2024-04,981.6666666666666,17191200
BFIN,2024-04,1147.0,353675300
DEFI,2024-04,1455.0,0
TRJA,2024-04,188.73333333333332,15061800
TRON,2024-04,226.4,254637200
PANS,2024-05,1657.2222222222222,966700
SHIP,2024-05,1017.7777777777778,34300
TOTL,2024-05,483.1111111111111,74982300
KBAG,2024-04,18.866666666666667,254852300
MDLN,2024-04,50.0,4644200
MYOR,2024-04,2392.6666666666665,150579300
PADI,2024-04,9.133333333333333,8614000
SUNI,2024-04,462.0,18591900
TGKA,2024-04,6616.666666666667,21600
AMMS,2024-05,22.77777777777778,2557600
ASDM,2024-05,464.0,240900
EMDE,2024-05,93.22222222222223,2360200
TPIA,2024-05,8186.111111111111,362337300
ARNA,2024-04,687.6666666666666,66878800
DEPO,2024-04,375.46666666666664,720800
DPNS,2024-04,413.73333333333335,840000
KLAS,2024-04,73.66666666666667,27786300
RSCH,2024-04,215.2,267613500
FIMP,2024-05,46.333333333333336,122200
IDEA,2024-04,54.13333333333333,420761100
RSGK,2024-04,1113.6666666666667,41200
TAMA,2024-04,7.666666666666667,2621100
TDPM,2024-04,119.0,0
ARMY,2024-05,50.0,0
BGTG,2024-05,67.11111111111111,33962100
NISP,2024-05,1255.0,67188600
RMKO,2024-05,202.0,3368200
GMTD,2024-04,4693.333333333333,16800
ENVY,2024-05,50.0,0
FLMC,2024-05,22.555555555555557,138500
JGLE,2024-05,6.444444444444445,498734500
JIHD,2024-05,366.6666666666667,164300
KARW,2024-05,334.0,0
KDSI,2024-05,1635.5555555555557,31500
PAMG,2024-05,66.44444444444444,2920000
DWGL,2024-04,112.93333333333334,793700
MABA,2024-04,50.0,0
MPXL,2024-04,148.0,669343000
OILS,2024-04,106.26666666666667,8054400
VKTR,2024-04,127.26666666666667,744278800
FOOD,2024-05,118.11111111111111,16325600
KRAH,2024-05,436.0,0
TPMA,2024-05,650.0,56268300
BTON,2024-04,414.8,108900
PTPS,2024-04,172.73333333333332,385851600
TBIG,2024-04,1837.3333333333333,36366400
TRIL,2024-04,50.0,0
BBNI,2024-05,4863.888888888889,824430400
ELIT,2024-05,93.55555555555556,42816800
MLIA,2024-05,374.0,52347400
VKTR,2024-05,118.22222222222223,252482400
BBRI,2024-04,5324.333333333333,5917170200
GOOD,2024-04,418.0,4874600
KARW,2024-04,334.0,0
POSA,2024-04,50.0,0
WSKT,2024-04,202.0,0
CHIP,2024-05,2098.8888888888887,3294800
CUAN,2024-05,7461.111111111111,126205800
BKSL,2024-04,42.06666666666667,228386700
FMII,2024-04,184.53333333333333,3658900
HKMU,2024-04,50.0,0
TIRT,2024-04,18.266666666666666,3804600
WIFI,2024-04,144.6,3967384600
ASHA,2024-05,50.0,41600
CITY,2024-05,50.0,45500
LOPI,2024-05,57.111111111111114,9809500
WIIM,2024-05,1129.4444444444443,16449300
GGRM,2024-04,19475.0,17140900
GRIA,2024-04,130.26666666666668,58635300
IPOL,2024-04,131.06666666666666,326700
PNGO,2024-04,1542.6666666666667,800900
RCCC,2024-04,143.0,1191900
BSWD,2024-05,3100.0,0
LEAD,2024-05,79.33333333333333,74921600
MCOL,2024-05,5608.333333333333,2432200
PURI,2024-05,170.22222222222223,5391900
SUNI,2024-05,606.1111111111111,8918400
CBUT,2024-04,1390.0,941700
KIJA,2024-04,122.06666666666666,1542991700
UNIQ,2024-04,419.06666666666666,271610600
CTRA,2024-05,1154.4444444444443,136218100
DPUM,2024-05,13.0,7254900
INAF,2024-05,168.44444444444446,1138000
PPGL,2024-05,92.66666666666667,2868000
PRIM,2024-05,67.22222222222223,55071100
GGRP,2024-04,410.53333333333336,4206300
LPGI,2024-04,3712.6666666666665,4100
PADA,2024-04,50.0,186800
SMMA,2024-04,14600.0,11400
BRNA,2024-05,758.8888888888889,27400
HDTX,2024-05,120.0,0
KINO,2024-05,1393.888888888889,258800
MARK,2024-05,944.4444444444445,245295300
RGAS,2024-05,93.11111111111111,291035100
SCMA,2024-05,133.44444444444446,728316600
BIPP,2024-04,23.933333333333334,4657300
POLA,2024-04,18.866666666666667,8814900
BDMN,2024-05,2672.222222222222,9949500
ITIC,2024-05,258.44444444444446,2185900
PSAB,2024-05,162.77777777777777,783599000
RALS,2024-05,470.0,55727300
MIKA,2024-04,2758.6666666666665,167995900
MKTR,2024-04,123.4,4822100
TOWR,2024-04,815.6666666666666,631415400
ADMR,2024-05,1330.5555555555557,94686200
EPMT,2024-05,2372.222222222222,47100
TRON,2024-05,204.33333333333334,218484000
TRUS,2024-05,419.1111111111111,761900
BISI,2024-05,1746.111111111111,1134400
FISH,2024-05,5550.0,400
GGRM,2024-05,18225.0,8563000
KBLM,2024-05,244.0,1043600
SMIL,2024-05,144.22222222222223,1695451500
DART,2024-04,106.4,961600
UCID,2024-04,827.3333333333334,28484600
DUCK,2024-05,176.0,0
IRSX,2024-05,50.0,31400
MEDS,2024-05,50.0,324500
RICY,2024-05,70.66666666666667,5789100
CUAN,2024-04,6017.0,179608800
HRME,2024-04,21.0,17298000
INPC,2024-04,65.13333333333334,27721700
KOCI,2024-04,56.4,19296800
SINI,2024-04,749.3333333333334,96300
SURI,2024-04,374.8,508568500
ALTO,2024-05,9.333333333333334,6153300
BKSW,2024-05,60.333333333333336,2486700
RCCC,2024-05,142.77777777777777,2848200
SRSN,2024-05,50.333333333333336,26438400
CNKO,2024-04,17.333333333333332,3979700
MCOL,2024-04,5896.666666666667,1494900
NSSS,2024-04,204.46666666666667,215647400
NUSA,2024-04,50.0,0
TUGU,2024-04,1225.3333333333333,79317500
BIRD,2024-05,1531.6666666666667,20830300
CLAY,2024-05,330.0,0
GPRA,2024-05,87.44444444444444,47449300
LSIP,2024-05,881.1111111111111,53782100
MAXI,2024-05,50.0,474600
ADES,2024-04,9401.666666666666,504200
DOID,2024-04,450.53333333333336,381539600
MYRX,2024-04,50.0,0
SOTS,2024-04,189.33333333333334,5515900
STTP,2024-04,10133.333333333334,21900
DGIK,2024-05,86.66666666666667,88996200
ELSA,2024-05,433.3333333333333,453459000
NTBK,2024-05,50.0,332300
PNIN,2024-05,847.7777777777778,4573500
PTMP,2024-05,125.33333333333333,823723000
BIMA,2024-04,82.33333333333333,47539900
CPRO,2024-04,50.2,608752100
ADRO,2024-05,2836.6666666666665,364662900
NIKL,2024-05,344.8888888888889,16761000
SOTS,2024-05,181.66666666666666,198200
AEGS,2024-04,57.666666666666664,608208900
NFCX,2024-04,1239.6666666666667,1861100
PTPW,2024-04,937.6666666666666,959900
SCPI,2024-04,29000.0,0
SMDR,2024-04,300.6666666666667,237210700
WMPP,2024-04,17.733333333333334,81695400
HOMI,2024-05,148.44444444444446,691100
SONA,2024-05,1493.3333333333333,22000
TAPG,2024-05,628.8888888888889,268448700
YULE,2024-05,2348.8888888888887,133900
ASSA,2024-04,770.3333333333334,120353400
GWSA,2024-04,140.93333333333334,6021600
JAWA,2024-04,98.0,26217500
LAJU,2024-04,50.333333333333336,76510200
RDTX,2024-04,13948.333333333334,25300
UFOE,2024-04,204.8,4808100
BMHS,2024-05,307.55555555555554,4542000
BNBR,2024-05,50.0,10085000
COWL,2024-05,50.0,0
PBSA,2024-05,295.77777777777777,6626300
PICO,2024-05,97.44444444444444,75500300
UNTD,2024-05,117.33333333333333,139888200
ELPI,2024-04,274.26666666666665,157256600
HERO,2024-04,743.3333333333334,372600
HOME,2024-04,50.0,0
LPCK,2024-04,571.0,2176600
MPIX,2024-04,74.33333333333333,760074700
BMBL,2024-05,7.111111111111111,75236800
INCO,2024-05,4408.888888888889,131186300
JARR,2024-05,349.55555555555554,72067800
KUAS,2024-05,51.111111111111114,11681900
ROCK,2024-05,354.0,0
RAJA,2024-04,1349.3333333333333,118559900
SAPX,2024-04,706.0,909600
TRGU,2024-04,191.26666666666668,15135900
GOLD,2024-05,321.1111111111111,1311500
MDKI,2024-05,188.66666666666666,6650100
SCCO,2024-05,2161.1111111111113,181400
TRUE,2024-05,15.333333333333334,8045300
JAYA,2024-05,103.33333333333333,2673800
ADHI,2024-04,271.06666666666666,254949900
BELI,2024-04,473.06666666666666,62549800
INDX,2024-04,77.73333333333333,27359200
BSBK,2024-05,55.888888888888886,23338000
MEGA,2024-05,5172.222222222223,121500
TFCO,2024-05,645.0,0
TRGU,2024-05,208.88888888888889,31947700
BELL,2024-04,60.266666666666666,7464300
BNBR,2024-04,50.0,3517000
IKPM,2024-04,297.73333333333335,186092700
IMJS,2024-04,246.8,73707500
LEAD,2024-04,72.93333333333334,160330800
MAPB,2024-04,1933.0,11800
BESS,2024-05,164.22222222222223,6340600
GGRP,2024-05,420.0,935800
INTA,2024-05,9.333333333333334,6879000
INTD,2024-05,133.55555555555554,1107900
PEHA,2024-05,492.44444444444446,2149900
JECC,2024-04,3864.6666666666665,157600
MSIN,2024-04,2900.0,2269300
VISI,2024-04,226.53333333333333,400101100
WOOD,2024-04,289.73333333333335,74624800
DVLA,2024-05,1506.111111111111,556700
FWCT,2024-05,135.88888888888889,113578200
NICE,2024-05,695.0,189231900
PACK,2024-05,35.666666666666664,3947200
MBSS,2024-04,1107.3333333333333,2508900
PICO,2024-04,83.93333333333334,14504200
PKPK,2024-04,317.2,4274900
PSKT,2024-05,22.22222222222222,6431800
SATU,2024-05,154.55555555555554,199835800
URBN,2024-05,124.22222222222223,346300
UVCR,2024-05,80.55555555555556,38373900
AUTO,2024-04,2098.3333333333335,75881900
BBSS,2024-04,133.6,33015100
BMSR,2024-04,384.53333333333336,7579100
JTPE,2024-04,287.3333333333333,479086300
BTON,2024-05,413.1111111111111,16800
FOLK,2024-05,65.0,7520300
IFSH,2024-05,843.8888888888889,81300
SMMT,2024-05,748.8888888888889,415300
AXIO,2024-04,199.86666666666667,37517900
HYGN,2024-04,131.86666666666667,138941800
BFIN,2024-05,1046.6666666666667,245695800
DUTI,2024-05,4525.555555555556,7300
FMII,2024-05,162.66666666666666,816000
GHON,2024-05,1791.111111111111,75800
MABA,2024-05,50.0,0
MLPT,2024-04,1521.6666666666667,274400
SSMS,2024-04,1038.6666666666667,131186200
AISA,2024-04,120.4,76431600
CTTH,2024-04,15.066666666666666,3951300
IPCM,2024-04,272.53333333333336,10771500
SKYB,2024-04,51.0,0
WICO,2024-04,120.0,100
TAXI,2024-05,4.222222222222222,324819800
ARGO,2024-04,959.6666666666666,77200
CASA,2024-04,517.0,2028000
CSAP,2024-04,547.3333333333334,236300
FISH,2024-04,5550.0,1100
